410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,pH
658,193,1502,1413,1641,281,104,243,20,62,57,1176,46,229,326,383,820,252,3.37
624,195,1489,1387,1596,246,96,224,20,59,63,1149,45,225,321,370,793,245,3.37
649,190,1504,1426,1658,281,106,235,20,61,57,1188,44,235,334,385,819,248,3.38
634,190,1484,1403,1628,281,97,235,19,59,57,1147,42,229,327,373,784,247,3.38
626,185,1484,1374,1609,281,94,232,21,60,57,1148,45,229,322,373,804,251,3.39
654,188,1492,1422,1643,248,101,237,21,64,66,1191,45,235,333,385,818,256,3.39
616,183,1445,1372,1563,281,89,212,20,56,57,1156,43,225,317,375,797,251,3.4
629,184,1508,1410,1617,281,92,217,21,58,57,1161,44,230,327,371,805,249,3.4
662,195,1525,1425,1670,281,101,243,21,65,57,1191,44,233,334,388,813,256,3.41
639,190,1459,1391,1602,281,97,240,20,61,57,1179,42,232,332,382,816,255,3.42
650,201,1519,1402,1655,281,103,247,19,63,57,1189,42,227,328,386,810,251,3.42
659,209,1520,1415,1661,281,92,225,19,59,57,1182,44,222,333,388,798,248,3.43
658,184,1470,1438,1652,281,103,232,21,63,57,1198,44,235,338,389,823,258,3.43
657,187,1523,1412,1664,281,103,242,21,64,57,1192,45,237,332,384,822,254,3.44
634,199,1485,1398,1624,281,101,243,21,63,57,1188,48,220,332,384,820,253,3.44
668,188,1550,1421,1668,281,105,248,21,66,57,1210,44,238,339,391,826,259,3.45
652,189,1510,1410,1665,281,91,226,21,59,57,1194,46,231,332,382,810,254,3.45
663,197,1540,1426,1662,281,100,214,19,58,57,1199,45,236,336,387,814,252,3.46
640,202,1513,1412,1638,254,98,228,20,62,65,1178,44,229,327,380,808,249,3.46
634,204,1497,1420,1652,281,89,209,18,56,57,1173,42,226,335,384,785,239,3.47
647,204,1518,1403,1642,281,98,220,20,60,57,1173,45,227,321,379,803,248,3.48
671,211,1546,1441,1687,281,105,237,20,63,57,1209,44,235,339,391,823,255,3.48
667,188,1502,1416,1657,281,101,229,21,59,57,1192,45,235,335,382,819,253,3.49
624,187,1490,1377,1615,281,94,236,22,60,57,1172,46,235,333,380,808,250,3.49
651,187,1485,1418,1647,281,98,232,20,61,57,1186,43,229,321,378,812,253,3.5
609,183,1453,1366,1600,281,91,223,22,57,57,1127,44,232,327,377,789,238,3.5
635,187,1489,1415,1613,281,102,242,21,62,57,1169,46,233,336,382,808,249,3.52
670,192,1553,1442,1685,281,91,222,20,59,57,1202,44,236,339,392,815,253,3.52
647,191,1511,1375,1626,252,103,239,21,65,65,1195,45,233,331,384,819,256,3.53
651,184,1479,1398,1646,244,101,238,21,63,66,1189,45,234,331,384,824,256,3.53
664,191,1498,1431,1640,281,103,232,20,61,57,1179,42,221,334,386,810,253,3.54
634,179,1464,1370,1597,281,104,246,22,61,57,1168,43,236,329,371,817,257,3.54
655,200,1485,1410,1671,281,93,227,20,59,57,1178,46,236,338,390,807,245,3.55
654,200,1546,1437,1673,256,93,232,20,62,64,1202,44,234,338,390,813,255,3.56
668,191,1547,1447,1685,281,92,222,21,62,57,1206,46,235,340,393,826,257,3.58
661,205,1541,1384,1667,281,96,211,19,57,57,1203,43,230,339,390,814,248,3.58
637,184,1485,1441,1631,281,106,241,22,65,57,1189,46,232,331,381,824,259,3.59
614,194,1446,1352,1570,246,98,223,20,59,61,1123,44,217,311,359,779,238,3.59
662,212,1537,1445,1666,281,101,218,19,61,57,1195,46,231,332,383,811,250,3.6
653,185,1508,1409,1621,281,96,230,21,60,57,1196,45,233,326,381,821,252,3.6
632,185,1475,1379,1614,243,101,240,22,63,67,1175,46,236,329,376,820,253,3.61
617,196,1458,1358,1586,247,96,220,20,58,62,1125,45,218,306,364,779,239,3.61
635,180,1484,1398,1623,245,99,235,20,62,60,1159,40,228,329,380,814,252,3.62
668,192,1546,1447,1662,281,99,237,21,65,57,1194,46,236,337,386,811,255,3.63
666,194,1538,1422,1665,258,93,241,20,63,64,1191,43,234,336,388,811,253,3.63
654,191,1496,1396,1620,281,105,236,22,64,57,1170,46,230,331,376,788,242,3.65
646,199,1505,1399,1611,281,92,213,20,57,57,1185,45,233,334,383,812,249,3.67
670,201,1555,1443,1670,281,91,234,21,63,57,1200,47,237,339,393,820,257,3.68
651,186,1488,1418,1641,247,101,239,22,64,67,1193,46,231,333,389,822,256,3.68
624,182,1482,1405,1600,281,103,244,21,63,57,1188,46,235,324,378,812,257,3.69
637,191,1522,1413,1654,257,103,245,22,66,66,1191,45,233,333,379,806,254,3.69
635,182,1479,1391,1629,241,101,240,22,63,66,1171,46,233,328,378,812,250,3.7
614,195,1446,1355,1571,247,98,223,20,59,61,1121,40,218,310,352,778,239,3.7
646,216,1504,1436,1645,281,96,231,19,59,57,1184,44,214,326,379,800,246,3.71
663,194,1507,1405,1657,281,88,205,19,56,57,1193,43,233,326,372,802,249,3.71
639,191,1462,1379,1592,281,105,249,21,65,57,1160,45,230,321,368,808,246,3.72
672,210,1524,1446,1679,262,93,233,20,62,63,1207,45,232,336,390,802,249,3.73
653,187,1485,1422,1643,246,101,241,21,64,67,1195,46,236,333,387,826,258,3.73
669,222,1554,1450,1686,281,100,239,20,62,57,1211,47,234,337,395,823,255,3.74
659,193,1544,1431,1660,281,98,226,21,61,57,1198,45,236,337,386,820,251,3.75
637,186,1474,1373,1616,243,102,240,22,63,67,1173,46,235,329,380,813,251,3.77
659,213,1535,1393,1634,281,89,206,19,56,57,1191,43,227,337,380,813,247,3.77
650,195,1543,1427,1650,281,105,242,21,66,57,1203,45,231,324,375,822,257,3.78
640,189,1477,1412,1624,281,89,211,20,57,57,1187,45,236,336,378,815,252,3.79
650,207,1525,1421,1654,261,99,237,20,62,64,1186,45,231,332,384,814,248,3.79
613,198,1470,1355,1594,281,97,221,19,57,57,1154,43,223,321,375,766,237,3.8
668,197,1547,1414,1661,281,91,220,19,58,57,1200,44,235,337,388,802,251,3.81
